Age,Gender,Education,Country,Cannabis,Alcohol,Nicotine,Neuroticism,Extraversion,Openness,Agreeableness
18-24,F,"Some college or university, no certificate or degree",USA,5,4,5,0.853317384677715,0.39384470651480025,0.5776515090178349,0.5189587687191862
18-24,M,Professional certificate/ diploma,UK,5,3,5,0.5759666028027882,0.6964153173708663,0.7021750324667965,0.49750458959230565
18-24,M,"Some college or university, no certificate or degree",Other,6,6,6,0.5064311568662079,0.5491717904781104,0.6245996301538004,0.5852134304748929
18-24,F,University degree,UK,6,5,5,0.5605621010671847,0.5491717904781104,0.5270227380925393,0.4124903301042617
18-24,M,"Some college or university, no certificate or degree",Other,4,6,3,0.5759666028027882,0.43280400008552417,0.7021750324667965,0.28646128000554216
25-34,F,Left school at 18 years,Other,5,5,6,0.649317556828216,0.6964153173708663,0.7021750324667965,0.39017307670103574
25-34,M,Professional certificate/ diploma,USA,6,4,6,0.4447879209710476,0.8548304331491511,0.9267157204066365,0.68561870013509
18-24,F,"Some college or university, no certificate or degree",USA,6,3,0,0.7521478001095234,0.3768834397803252,0.6245996301538004,0.5632901892413029
25-34,F,Masters degree,USA,3,3,6,0.6656807587681741,0.45413310608351437,0.6023408479258494,0.6098269232989643
18-24,F,"Some college or university, no certificate or degree",USA,6,4,6,0.4624867733505088,0.3332172648773798,0.43568983441124176,0.7093301504462584
18-24,M,Left school at 18 years,USA,6,4,5,0.413474338444917,0.45413310608351437,0.3489427645193781,0.39017307670103574
25-34,M,Professional certificate/ diploma,UK,3,6,0,0.8297891601578442,0.2897954446185471,0.5530463732726207,0.456453717281114
25-34,F,Left school at 18 years,Canada,2,2,0,0.5759666028027882,0.5005070358865339,0.14170420724341518,0.456453717281114
35-44,M,Professional certificate/ diploma,USA,3,5,4,0.7521478001095234,0.23082808734456756,0.5270227380925393,0.5189587687191862
18-24,F,University degree,USA,4,6,3,0.6075769965376973,0.5005070358865339,0.6023408479258494,0.43458965003637035
18-24,F,"Some college or university, no certificate or degree",USA,6,3,3,0.3368896262998476,0.5491717904781104,0.8353990096412621,0.5852134304748929
18-24,M,"Some college or university, no certificate or degree",USA,6,5,6,0.5759666028027882,0.5256068394864888,0.5776515090178349,0.456453717281114
25-34,F,University degree,UK,3,5,4,0.6656807587681741,0.3552519449102455,0.5270227380925393,0.456453717281114
18-24,M,"Some college or university, no certificate or degree",Other,3,0,2,0.7178868822802223,0.3768834397803252,0.47869012264514527,0.47764810816427855
18-24,M,Professional certificate/ diploma,USA,6,4,6,0.7871819111376922,0.41211632502832984,0.5270227380925393,0.28646128000554216
45-54,M,University degree,USA,3,5,1,0.3368896262998476,0.41211632502832984,0.43568983441124176,0.5189587687191862
35-44,M,Professional certificate/ diploma,UK,6,6,5,0.3005643865134923,0.45413310608351437,0.5530463732726207,0.68561870013509
18-24,M,"Some college or university, no certificate or degree",Other,6,5,6,0.4775499421960171,0.742043965509342,0.5270227380925393,0.3250571534136175
18-24,F,University degree,Other,0,5,2,0.520448066200772,0.5256068394864888,0.7625665124021545,0.6607887171079219
45-54,F,"Some college or university, no certificate or degree",USA,5,5,1,0.5064311568662079,0.39384470651480025,0.6472680931546068,0.7943862647069011
18-24,M,Professional certificate/ diploma,Australia,4,5,5,0.5605621010671847,0.6469915361660146,0.7021750324667965,0.5415415834382108
25-34,M,"Some college or university, no certificate or degree",USA,2,5,6,0.4624867733505088,0.5491717904781104,0.8353990096412621,0.6098269232989643
35-44,M,"Some college or university, no certificate or degree",UK,6,5,6,0.6075769965376973,0.2065102186057735,0.5270227380925393,0.5189587687191862
18-24,M,"Some college or university, no certificate or degree",USA,6,5,3,0.37744294175525245,0.6964153173708663,0.45699485389131966,0.6098269232989643
25-34,F,Masters degree,USA,6,5,5,0.3368896262998476,0.5005070358865339,0.6472680931546068,0.5632901892413029
18-24,M,Masters degree,UK,6,5,6,0.37744294175525245,0.6701410842626446,0.5270227380925393,0.5415415834382108
18-24,F,"Some college or university, no certificate or degree",USA,4,4,4,0.428031444179458,0.5491717904781104,0.6245996301538004,0.6607887171079219
18-24,F,"Some college or university, no certificate or degree",USA,5,5,5,0.4775499421960171,0.5256068394864888,0.8353990096412621,0.7093301504462584
18-24,M,"Some college or university, no certificate or degree",USA,5,6,4,0.2839859964471698,0.6964153173708663,0.7021750324667965,0.28646128000554216
55-64,M,Doctorate degree,Other,3,6,4,0.23666835354370322,0.6964153173708663,0.6245996301538004,0.6607887171079219
35-44,F,University degree,Canada,6,5,5,0.5473629066128054,0.5005070358865339,0.501355347062767,0.4124903301042617
25-34,M,"Some college or university, no certificate or degree",Canada,6,6,6,0.5759666028027882,0.2505444526914137,0.6245996301538004,0.3448010599360343
18-24,M,"Some college or university, no certificate or degree",USA,4,6,6,0.7354892710168307,0.3118820500132868,0.3489427645193781,0.5189587687191862
18-24,M,"Some college or university, no certificate or degree",USA,6,6,6,0.23666835354370322,0.8248389550173644,0.7309903263520275,0.7093301504462584
18-24,M,"Some college or university, no certificate or degree",USA,6,5,5,0.6973534828569267,0.5005070358865339,0.7021750324667965,0.3250571534136175
65+,M,Masters degree,USA,1,1,1,0.18490151062064705,0.5005070358865339,0.6245996301538004,0.6098269232989643
18-24,M,"Some college or university, no certificate or degree",USA,6,0,0,0.428031444179458,0.6701410842626446,0.6472680931546068,0.5852134304748929
35-44,F,Masters degree,UK,3,5,6,0.428031444179458,0.7220893543844858,0.3235992318080686,0.732522024269995
45-54,F,"Some college or university, no certificate or degree",USA,6,6,6,0.6973534828569267,0.3332172648773798,0.45699485389131966,0.47764810816427855
25-34,F,Doctorate degree,USA,6,4,3,0.6075769965376973,0.5256068394864888,0.6472680931546068,0.4124903301042617
18-24,M,"Some college or university, no certificate or degree",Other,6,4,6,0.5759666028027882,0.47634799766641317,0.5530463732726207,0.39017307670103574
18-24,M,"Some college or university, no certificate or degree",UK,5,6,6,0.6656807587681741,0.6701410842626446,0.3489427645193781,0.3676537657749194
25-34,F,University degree,USA,5,5,6,0.6075769965376973,0.47634799766641317,0.8353990096412621,0.2442529067417936
18-24,M,"Some college or university, no certificate or degree",USA,6,6,6,0.49204471757671453,0.47634799766641317,0.7309903263520275,0.635892343751804
18-24,M,"Some college or university, no certificate or degree",Other,6,5,6,0.49204471757671453,0.5491717904781104,0.7309903263520275,0.43458965003637035
18-24,M,Professional certificate/ diploma,USA,6,5,0,0.6232753413699915,0.3768834397803252,0.41399780424060084,0.43458965003637035
25-34,M,"Some college or university, no certificate or degree",USA,6,4,5,0.7694058878439486,0.5974043427929124,0.6023408479258494,0.30618498077567
18-24,M,"Some college or university, no certificate or degree",USA,6,4,6,0.6656807587681741,0.269701856789852,0.6023408479258494,0.49750458959230565
25-34,M,University degree,USA,4,5,6,0.3966659196917912,0.5005070358865339,0.5530463732726207,0.3448010599360343
18-24,M,"Some college or university, no certificate or degree",USA,6,6,6,0.7694058878439486,0.41211632502832984,0.7983852424241443,0.5189587687191862
18-24,M,"Some college or university, no certificate or degree",Australia,6,5,6,0.5605621010671847,0.7658746521764362,0.5776515090178349,0.39017307670103574
55-64,M,Professional certificate/ diploma,Other,4,3,6,0.3966659196917912,0.5491717904781104,0.6245996301538004,0.5189587687191862
25-34,M,University degree,UK,5,5,4,0.3368896262998476,0.62297605629931,0.7625665124021545,0.8224650440485399
18-24,M,"Some college or university, no certificate or degree",USA,6,5,6,0.5915017014702543,0.62297605629931,0.6472680931546068,0.635892343751804
18-24,M,Masters degree,Other,6,5,6,0.3966659196917912,0.45413310608351437,0.47869012264514527,0.3676537657749194
18-24,M,Masters degree,UK,4,5,5,0.3966659196917912,0.6469915361660146,0.45699485389131966,0.5632901892413029
25-34,M,Masters degree,UK,2,6,3,0.6822457923301015,0.45413310608351437,0.6731427535081953,0.4124903301042617
25-34,F,Doctorate degree,USA,6,3,4,0.3578474657516967,0.62297605629931,0.47869012264514527,0.47764810816427855
18-24,M,"Some college or university, no certificate or degree",USA,3,4,6,0.413474338444917,0.572721469304475,0.501355347062767,0.5189587687191862
18-24,M,Left school at 16 years,New Zealand,4,5,0,0.6973534828569267,0.3332172648773798,0.47869012264514527,0.47764810816427855
18-24,M,"Some college or university, no certificate or degree",USA,6,5,6,0.5064311568662079,0.6469915361660146,0.3235992318080686,0.16023594545601497
45-54,F,"Some college or university, no certificate or degree",Other,6,4,6,0.4624867733505088,0.5256068394864888,0.5530463732726207,0.5632901892413029
18-24,M,"Some college or university, no certificate or degree",Other,4,3,3,0.8297891601578442,0.23082808734456756,0.47869012264514527,0.28646128000554216
18-24,M,Left school at 18 years,Canada,6,5,5,0.7871819111376922,0.1623797698790139,0.3489427645193781,0.43458965003637035
18-24,M,Left school at 18 years,USA,5,5,6,0.6366570747177697,0.269701856789852,0.2339455335080009,0.49750458959230565
18-24,F,Left school at 18 years,USA,0,3,0,0.7871819111376922,0.3552519449102455,0.6731427535081953,0.5189587687191862
18-24,M,"Some college or university, no certificate or degree",USA,4,4,3,0.5064311568662079,0.5256068394864888,0.7983852424241443,0.635892343751804
45-54,M,Masters degree,Other,3,6,6,0.6075769965376973,0.3118820500132868,0.43568983441124176,0.43458965003637035
18-24,F,Left school at 18 years,UK,3,5,3,0.6973534828569267,0.6469915361660146,0.6023408479258494,0.456453717281114
45-54,M,University degree,USA,3,6,6,0.413474338444917,0.5005070358865339,0.5270227380925393,0.49750458959230565
18-24,F,"Some college or university, no certificate or degree",USA,6,6,4,0.428031444179458,0.7220893543844858,0.8353990096412621,0.68561870013509
25-34,M,"Some college or university, no certificate or degree",USA,4,6,6,0.7871819111376922,0.3118820500132868,0.6023408479258494,0.39017307670103574
18-24,M,"Some college or university, no certificate or degree",USA,5,5,6,0.6075769965376973,0.5491717904781104,0.5530463732726207,0.5189587687191862
25-34,M,"Some college or university, no certificate or degree",USA,3,5,6,0.3966659196917912,0.8248389550173644,0.6731427535081953,0.5632901892413029
45-54,M,University degree,USA,4,1,6,0.3368896262998476,0.5974043427929124,0.9267157204066365,0.6098269232989643
18-24,M,Professional certificate/ diploma,Other,6,6,3,0.18490151062064705,0.8929665570125203,0.8353990096412621,0.5189587687191862
25-34,M,"Some college or university, no certificate or degree",USA,6,6,3,0.5605621010671847,0.11234662928040612,0.39293891708255474,0.26606068653373205
18-24,F,Left school at 18 years,UK,3,5,3,0.4624867733505088,0.3118820500132868,0.372051674833294,0.5632901892413029
25-34,M,Left school at 18 years,Other,6,0,0,0.5473629066128054,0.742043965509342,0.5776515090178349,0.28646128000554216
35-44,F,"Some college or university, no certificate or degree",USA,5,3,6,0.649317556828216,0.2897954446185471,0.29951874653876426,0.43458965003637035
18-24,M,University degree,USA,6,6,3,0.5343225061551224,0.3552519449102455,0.7021750324667965,0.2220337955639714
18-24,F,"Some college or university, no certificate or degree",UK,2,5,3,0.8297891601578442,0.08333409694159616,0.3489427645193781,0.43458965003637035
18-24,M,Left school at 18 years,Australia,5,5,2,0.7178868822802223,0.47634799766641317,0.7983852424241443,0.3676537657749194
18-24,M,"Some college or university, no certificate or degree",USA,5,6,4,0.413474338444917,0.45413310608351437,0.7021750324667965,0.3448010599360343
18-24,F,Left school at 18 years,USA,3,4,3,0.5605621010671847,0.3332172648773798,0.6023408479258494,0.5852134304748929
18-24,F,University degree,USA,4,5,3,0.3368896262998476,0.3552519449102455,0.41399780424060084,0.456453717281114
45-54,M,Doctorate degree,USA,2,2,0,0.5343225061551224,0.5491717904781104,0.6023408479258494,0.3676537657749194
35-44,F,University degree,USA,3,5,5,0.6075769965376973,0.5491717904781104,0.45699485389131966,0.49750458959230565
18-24,F,Masters degree,USA,6,5,4,0.4624867733505088,0.62297605629931,0.6245996301538004,0.5852134304748929
18-24,F,University degree,UK,2,5,5,0.5915017014702543,0.3552519449102455,0.39293891708255474,0.3448010599360343
18-24,M,"Some college or university, no certificate or degree",Australia,6,3,5,0.413474338444917,0.5491717904781104,0.6245996301538004,0.6607887171079219
25-34,M,"Some college or university, no certificate or degree",UK,2,3,6,0.5473629066128054,0.2897954446185471,0.501355347062767,0.3448010599360343
18-24,M,"Some college or university, no certificate or degree",USA,6,6,3,0.5473629066128054,0.39384470651480025,0.5530463732726207,0.4124903301042617
18-24,F,"Some college or university, no certificate or degree",UK,6,6,6,0.6973534828569267,0.41211632502832984,0.6023408479258494,0.4124903301042617
18-24,M,Professional certificate/ diploma,UK,3,6,6,0.5915017014702543,0.572721469304475,0.8353990096412621,0.49750458959230565
18-24,F,"Some college or university, no certificate or degree",USA,6,6,6,0.5915017014702543,0.62297605629931,0.6731427535081953,0.47764810816427855
25-34,M,"Some college or university, no certificate or degree",USA,4,4,5,0.20982771593386457,0.572721469304475,0.6245996301538004,0.5852134304748929
35-44,F,Masters degree,USA,6,6,0,0.6973534828569267,0.269701856789852,0.5270227380925393,0.8979032202196077
18-24,F,"Some college or university, no certificate or degree",USA,3,5,3,0.5473629066128054,0.3768834397803252,0.6472680931546068,0.8224650440485399
18-24,M,"Some college or university, no certificate or degree",USA,6,6,6,0.6232753413699915,0.47634799766641317,0.6245996301538004,0.39017307670103574
35-44,F,Masters degree,UK,1,6,6,0.6075769965376973,0.47634799766641317,0.21034273925842922,0.47764810816427855
35-44,M,University degree,UK,0,6,0,0.5473629066128054,0.17708991945460043,0.1916885001149697,0.30618498077567
25-34,M,"Some college or university, no certificate or degree",Other,5,5,6,0.6656807587681741,0.41211632502832984,0.5530463732726207,0.635892343751804
25-34,F,Masters degree,UK,3,6,0,0.649317556828216,0.43280400008552417,0.29951874653876426,0.6098269232989643
18-24,M,"Some college or university, no certificate or degree",UK,5,6,6,0.6232753413699915,0.6964153173708663,0.7625665124021545,0.635892343751804
25-34,F,Masters degree,USA,3,5,0,0.7178868822802223,0.6964153173708663,0.8353990096412621,0.13365527831980512
18-24,M,"Some college or university, no certificate or degree",USA,3,5,3,0.6973534828569267,0.3118820500132868,0.6023408479258494,0.49750458959230565
18-24,M,Masters degree,UK,6,6,6,0.3005643865134923,0.8929665570125203,0.6023408479258494,0.39017307670103574
18-24,M,Professional certificate/ diploma,UK,5,5,4,0.3368896262998476,0.5974043427929124,0.5270227380925393,0.5415415834382108
18-24,F,"Some college or university, no certificate or degree",USA,5,5,5,0.6656807587681741,0.572721469304475,0.7625665124021545,0.732522024269995
25-34,M,Doctorate degree,Other,5,5,1,0.2839859964471698,0.47634799766641317,0.6472680931546068,0.2220337955639714
18-24,M,"Some college or university, no certificate or degree",USA,6,5,6,0.413474338444917,0.43280400008552417,0.372051674833294,0.456453717281114
18-24,M,Left school at 18 years,Canada,5,6,6,0.6973534828569267,0.41211632502832984,0.27831088455422526,0.2220337955639714
18-24,F,"Some college or university, no certificate or degree",USA,6,5,3,0.5759666028027882,0.41211632502832984,0.6023408479258494,0.456453717281114
25-34,M,Left school at 16 years,UK,4,6,6,0.3966659196917912,0.6964153173708663,0.7983852424241443,0.4124903301042617
25-34,F,"Some college or university, no certificate or degree",USA,5,4,2,0.5473629066128054,0.47634799766641317,0.6472680931546068,0.5852134304748929
35-44,F,Left school at 18 years,USA,4,4,3,0.5605621010671847,0.3118820500132868,0.3489427645193781,0.2442529067417936
18-24,M,University degree,USA,6,5,0,0.6232753413699915,0.3332172648773798,0.3235992318080686,0.43458965003637035
18-24,M,"Some college or university, no certificate or degree",USA,5,5,3,0.428031444179458,0.47634799766641317,0.6472680931546068,0.635892343751804
45-54,F,Masters degree,Other,1,5,1,0.428031444179458,0.5005070358865339,0.7983852424241443,0.5852134304748929
18-24,F,Left school at 18 years,USA,0,2,0,0.4775499421960171,0.5974043427929124,0.29951874653876426,0.5189587687191862
18-24,F,University degree,USA,4,5,0,0.6973534828569267,0.7961059033027584,0.7983852424241443,0.47764810816427855
25-34,M,"Some college or university, no certificate or degree",USA,6,5,5,0.2630830670689448,0.47634799766641317,0.6731427535081953,0.28646128000554216
25-34,M,Masters degree,Other,6,5,6,0.413474338444917,0.5974043427929124,0.7983852424241443,0.5852134304748929
18-24,M,"Some college or university, no certificate or degree",USA,6,4,5,0.04556200460354185,0.572721469304475,0.7309903263520275,0.6607887171079219
35-44,F,Left school at 17 years,Canada,2,5,6,0.6973534828569267,0.39384470651480025,0.6245996301538004,0.5415415834382108
35-44,M,University degree,Canada,0,3,0,0.428031444179458,0.39384470651480025,0.14170420724341518,0.456453717281114
18-24,M,Left school at 18 years,UK,6,6,6,0.2630830670689448,0.6469915361660146,0.5270227380925393,0.49750458959230565
25-34,F,Doctorate degree,UK,2,6,2,0.37744294175525245,0.5005070358865339,0.7021750324667965,0.7943862647069011
25-34,F,Masters degree,Other,2,6,0,0.5064311568662079,0.2897954446185471,0.45699485389131966,0.47764810816427855
18-24,M,Masters degree,UK,2,5,0,0.5759666028027882,0.5005070358865339,0.5776515090178349,0.4124903301042617
18-24,M,"Some college or university, no certificate or degree",Republic of Ireland,3,5,6,0.4447879209710476,0.43280400008552417,0.7021750324667965,0.5189587687191862
18-24,F,Masters degree,UK,0,2,0,0.7521478001095234,0.269701856789852,0.501355347062767,0.5415415834382108
35-44,F,Doctorate degree,UK,0,5,0,0.413474338444917,0.5491717904781104,0.5270227380925393,0.456453717281114
35-44,M,Left school at 18 years,UK,2,6,3,0.5605621010671847,0.39384470651480025,0.45699485389131966,0.43458965003637035
18-24,M,Left school at 17 years,UK,6,3,0,0.37744294175525245,0.41211632502832984,0.6472680931546068,0.68561870013509
35-44,F,Professional certificate/ diploma,Canada,1,4,3,0.5759666028027882,0.5005070358865339,0.372051674833294,0.5189587687191862
25-34,F,University degree,USA,3,3,3,0.7871819111376922,0.2065102186057735,0.8353990096412621,0.3676537657749194
45-54,M,Professional certificate/ diploma,UK,0,4,0,0.2839859964471698,0.6469915361660146,0.47869012264514527,0.43458965003637035
35-44,F,Professional certificate/ diploma,UK,1,4,0,0.5915017014702543,0.2897954446185471,0.29951874653876426,0.5189587687191862
25-34,F,Masters degree,UK,0,6,0,0.5605621010671847,0.7658746521764362,0.501355347062767,0.5415415834382108
18-24,F,Masters degree,UK,0,5,0,0.3368896262998476,0.742043965509342,0.5776515090178349,0.6607887171079219
18-24,M,Masters degree,UK,2,5,3,0.4775499421960171,0.572721469304475,0.47869012264514527,0.5415415834382108
18-24,F,Masters degree,UK,0,6,0,0.6075769965376973,0.6701410842626446,0.39293891708255474,0.43458965003637035
18-24,F,University degree,UK,2,5,2,0.5064311568662079,0.47634799766641317,0.6023408479258494,0.5415415834382108
18-24,F,Masters degree,UK,0,6,0,0.4775499421960171,0.572721469304475,0.6731427535081953,0.47764810816427855
35-44,M,Professional certificate/ diploma,Canada,3,6,1,0.49204471757671453,0.47634799766641317,0.6245996301538004,0.5632901892413029
18-24,F,Masters degree,Other,0,3,0,0.5064311568662079,0.6469915361660146,0.8788170751059827,0.456453717281114
18-24,F,Masters degree,UK,2,6,3,0.5915017014702543,0.572721469304475,0.5270227380925393,0.456453717281114
25-34,F,Masters degree,USA,0,6,0,0.4447879209710476,0.47634799766641317,0.5776515090178349,0.5852134304748929
25-34,F,University degree,UK,5,6,6,0.3578474657516967,0.7220893543844858,0.5530463732726207,0.6607887171079219
18-24,F,Masters degree,UK,0,5,0,0.6075769965376973,0.7220893543844858,0.501355347062767,0.8554220692999573
45-54,F,Left school at 16 years,UK,3,4,3,0.4447879209710476,0.5974043427929124,0.3489427645193781,0.6607887171079219
18-24,M,University degree,Australia,3,3,0,0.2630830670689448,0.3768834397803252,0.43568983441124176,0.3250571534136175
25-34,F,University degree,Australia,4,6,5,0.3005643865134923,0.7658746521764362,0.39293891708255474,0.4124903301042617
35-44,M,Masters degree,UK,0,5,6,0.4447879209710476,0.6469915361660146,0.5530463732726207,0.49750458959230565
25-34,M,Masters degree,UK,2,5,2,0.6822457923301015,0.3332172648773798,0.39293891708255474,0.49750458959230565
18-24,M,Left school at 18 years,UK,5,5,6,0.428031444179458,0.39384470651480025,0.7983852424241443,0.7624813818425338
25-34,M,"Some college or university, no certificate or degree",USA,6,3,6,0.37744294175525245,0.5005070358865339,0.6472680931546068,0.5189587687191862
18-24,F,"Some college or university, no certificate or degree",USA,5,4,0,0.520448066200772,0.43280400008552417,0.5270227380925393,0.3676537657749194
18-24,F,Masters degree,UK,5,5,5,0.3170062434237767,0.6964153173708663,0.5776515090178349,0.5632901892413029
18-24,M,"Some college or university, no certificate or degree",Other,5,6,6,0.428031444179458,0.572721469304475,0.501355347062767,0.5415415834382108
18-24,F,University degree,USA,6,5,3,0.5605621010671847,0.47634799766641317,0.43568983441124176,0.456453717281114
18-24,F,Masters degree,Other,6,6,6,0.3966659196917912,0.47634799766641317,0.501355347062767,0.43458965003637035
18-24,F,Left school at 18 years,USA,4,5,0,0.3578474657516967,0.5491717904781104,0.8353990096412621,0.3676537657749194
25-34,M,"Some college or university, no certificate or degree",Other,5,6,6,0.3368896262998476,0.3332172648773798,0.6472680931546068,0.3250571534136175
25-34,F,Doctorate degree,UK,2,4,1,0.49204471757671453,0.45413310608351437,0.45699485389131966,0.8224650440485399
25-34,F,"Some college or university, no certificate or degree",Other,6,5,6,0.8086220688038064,0.45413310608351437,0.6023408479258494,0.3250571534136175
18-24,M,University degree,UK,4,5,4,0.6822457923301015,0.6701410842626446,0.7021750324667965,0.47764810816427855
18-24,M,"Some college or university, no certificate or degree",UK,5,6,6,0.37744294175525245,0.7658746521764362,0.7625665124021545,0.68561870013509
45-54,M,"Some college or university, no certificate or degree",USA,1,5,1,0.8795970491029623,0.269701856789852,0.2339455335080009,0.5189587687191862
18-24,F,"Some college or university, no certificate or degree",USA,3,5,0,0.5473629066128054,0.47634799766641317,0.47869012264514527,0.8224650440485399
45-54,M,Doctorate degree,USA,3,6,2,0.5759666028027882,0.43280400008552417,0.6245996301538004,0.5415415834382108
18-24,M,Left school at 18 years,USA,6,5,6,0.37744294175525245,0.3118820500132868,0.41399780424060084,0.3448010599360343
18-24,M,"Some college or university, no certificate or degree",USA,6,5,5,0.0,0.572721469304475,0.5270227380925393,0.68561870013509
45-54,M,Left school at 16 years,UK,6,3,1,0.5915017014702543,0.41211632502832984,0.6023408479258494,0.13365527831980512
18-24,M,"Some college or university, no certificate or degree",USA,6,5,6,0.649317556828216,0.5005070358865339,0.7309903263520275,0.47764810816427855
18-24,M,"Some college or university, no certificate or degree",USA,6,6,6,0.7521478001095234,0.3118820500132868,0.501355347062767,0.3676537657749194
25-34,F,University degree,USA,6,6,6,0.2630830670689448,0.8929665570125203,1.0,0.6607887171079219
18-24,M,"Some college or university, no certificate or degree",USA,6,4,3,0.6656807587681741,0.43280400008552417,0.5270227380925393,0.2442529067417936
25-34,M,University degree,UK,2,5,2,0.3578474657516967,0.6964153173708663,0.6023408479258494,0.5632901892413029
25-34,M,"Some college or university, no certificate or degree",USA,2,2,1,0.4624867733505088,0.1259785639888452,0.3235992318080686,0.39017307670103574
18-24,M,Left school at 16 years,Canada,3,3,6,0.5064311568662079,0.2065102186057735,0.7983852424241443,0.49750458959230565
25-34,M,Professional certificate/ diploma,UK,3,6,6,0.6232753413699915,0.3552519449102455,0.3489427645193781,0.49750458959230565
25-34,M,Left school at 18 years,UK,6,6,6,0.3578474657516967,0.5005070358865339,0.14170420724341518,0.5632901892413029
25-34,M,Professional certificate/ diploma,USA,5,4,6,0.7178868822802223,0.2897954446185471,0.45699485389131966,0.47764810816427855
55-64,M,Left school at 17 years,USA,3,3,1,0.5915017014702543,0.43280400008552417,0.43568983441124176,0.26606068653373205
18-24,M,"Some college or university, no certificate or degree",USA,6,4,5,0.7178868822802223,0.3552519449102455,0.6472680931546068,0.5415415834382108
18-24,M,"Some college or university, no certificate or degree",USA,6,5,6,0.6656807587681741,0.18849059081898514,0.41399780424060084,0.6607887171079219
18-24,M,"Some college or university, no certificate or degree",Other,5,5,5,0.2839859964471698,0.3118820500132868,0.6731427535081953,0.732522024269995
18-24,M,"Some college or university, no certificate or degree",Other,5,6,6,0.5759666028027882,0.5256068394864888,0.501355347062767,0.49750458959230565
25-34,F,Professional certificate/ diploma,USA,3,4,6,0.853317384677715,0.62297605629931,0.6472680931546068,0.20001962844508078
25-34,M,Masters degree,New Zealand,6,6,3,0.6075769965376973,0.39384470651480025,0.5530463732726207,0.3250571534136175
35-44,M,Professional certificate/ diploma,Australia,5,3,6,0.3170062434237767,0.5256068394864888,0.7983852424241443,0.6607887171079219
18-24,M,Masters degree,USA,3,5,6,0.5759666028027882,0.6964153173708663,0.3489427645193781,0.3676537657749194
18-24,M,Left school at 18 years,USA,6,3,6,0.7178868822802223,0.5974043427929124,0.47869012264514527,0.30618498077567
25-34,F,Doctorate degree,UK,0,5,0,0.5064311568662079,0.5491717904781104,0.39293891708255474,0.49750458959230565
25-34,F,University degree,Other,0,5,0,0.5605621010671847,0.2065102186057735,0.5270227380925393,0.5852134304748929
25-34,M,"Some college or university, no certificate or degree",USA,6,6,6,0.5915017014702543,0.3118820500132868,0.6023408479258494,0.04430977150180697
18-24,F,"Some college or university, no certificate or degree",USA,5,6,5,0.37744294175525245,0.572721469304475,0.5530463732726207,0.7093301504462584
25-34,F,University degree,Australia,6,4,6,0.7521478001095234,0.2505444526914137,0.6472680931546068,0.3448010599360343
35-44,M,Professional certificate/ diploma,USA,4,4,6,0.5759666028027882,0.3118820500132868,0.5530463732726207,0.47764810816427855
18-24,F,"Some college or university, no certificate or degree",USA,4,6,6,0.8086220688038064,0.2065102186057735,0.7309903263520275,0.7093301504462584
45-54,M,University degree,UK,1,1,6,0.5473629066128054,0.3332172648773798,0.41399780424060084,0.456453717281114
18-24,M,"Some college or university, no certificate or degree",Republic of Ireland,4,5,6,0.7521478001095234,0.3768834397803252,0.41399780424060084,0.3250571534136175
25-34,M,Masters degree,USA,6,5,3,0.5473629066128054,0.39384470651480025,0.5776515090178349,0.49750458959230565
25-34,M,University degree,USA,2,5,0,0.10498212454495136,0.43280400008552417,0.3489427645193781,0.28646128000554216
35-44,M,Professional certificate/ diploma,USA,3,3,6,0.7871819111376922,0.3552519449102455,0.5530463732726207,0.28646128000554216
18-24,M,"Some college or university, no certificate or degree",USA,6,5,5,0.5343225061551224,0.5256068394864888,0.5530463732726207,0.4124903301042617
45-54,F,Left school at 18 years,Australia,6,1,6,0.428031444179458,0.5974043427929124,0.47869012264514527,0.5632901892413029
25-34,M,"Some college or university, no certificate or degree",USA,4,4,5,0.6973534828569267,0.43280400008552417,0.6245996301538004,0.6607887171079219
35-44,F,University degree,USA,6,1,6,0.7694058878439486,0.23082808734456756,0.43568983441124176,0.456453717281114
55-64,F,Masters degree,USA,0,3,6,0.5605621010671847,0.39384470651480025,0.41399780424060084,0.3250571534136175
18-24,M,Left school at 18 years,Other,4,4,4,0.5915017014702543,0.3768834397803252,0.501355347062767,0.47764810816427855
18-24,F,Masters degree,UK,6,6,6,0.5759666028027882,0.5256068394864888,0.5776515090178349,0.6098269232989643
18-24,M,Doctorate degree,UK,5,6,4,0.37744294175525245,0.7658746521764362,0.7983852424241443,0.732522024269995
18-24,F,"Some college or university, no certificate or degree",UK,2,3,2,0.5473629066128054,0.47634799766641317,0.47869012264514527,0.4124903301042617
18-24,M,"Some college or university, no certificate or degree",UK,6,4,6,0.6075769965376973,0.7961059033027584,0.8353990096412621,0.5632901892413029
45-54,M,Professional certificate/ diploma,Republic of Ireland,6,3,6,0.4447879209710476,0.5005070358865339,0.47869012264514527,0.3250571534136175
25-34,F,University degree,Canada,3,6,1,0.6075769965376973,0.47634799766641317,0.5530463732726207,0.49750458959230565
18-24,M,Left school at 17 years,USA,5,5,6,0.6366570747177697,0.3332172648773798,0.29951874653876426,0.3676537657749194
18-24,M,"Some college or university, no certificate or degree",USA,5,5,3,0.520448066200772,0.47634799766641317,0.7983852424241443,0.5189587687191862
25-34,F,Doctorate degree,UK,0,5,0,0.49204471757671453,0.3552519449102455,0.5776515090178349,0.635892343751804
